LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
h_func_val =  strength*np.exp(-(deltak[:,0]**2 + deltak[:,1]**2 + deltak[:,2]**2)/(spread**2))
cost,Tzmultvalue,invtau_iso,strength,spread
3.4245067090877837,0.027456229132195864,5.006165057976754,6.000540143214213,0.27325166345772034
3.4245066977892487,0.027456229132195864,5.006165047976754,6.000540153214213,0.27325166345772034
3.42450768735829,0.027456229132195864,5.006165047976754,6.000540143214213,0.27325167345772033
1.9070693258451348,0.0292092686688874,5.010199755684016,6.0007201193797925,0.3167923085552715
1.907053104765702,0.029209278668887402,5.010199755684016,6.0007201193797925,0.3167923085552715
1.9070693360506126,0.0292092686688874,5.010199765684016,6.0007201193797925,0.3167923085552715
1.9070693359278623,0.0292092686688874,5.010199755684016,6.0007201293797925,0.3167923085552715
1.907069718583544,0.0292092686688874,5.010199755684016,6.0007201193797925,0.3167923185552715
0.7755480243289673,0.03186270462738101,5.016589512511565,6.001054828475708,0.38662519178713545
0.7755457486038109,0.03186271462738101,5.016589512511565,6.001054828475708,0.38662519178713545
0.7755480235960895,0.03186270462738101,5.016589522511565,6.001054828475708,0.38662519178713545
0.7755480249523469,0.03186270462738101,5.016589512511565,6.001054838475708,0.38662519178713545
0.7755480088236121,0.03186270462738101,5.016589512511565,6.001054828475708,0.38662520178713544
0.47330169696713875,0.03447447364602197,5.023083456683146,6.001429468052864,0.4582042849284657
0.47331537198133256,0.03447448364602197,5.023083456683146,6.001429468052864,0.4582042849284657
0.47330168203375117,0.03447447364602197,5.023083466683146,6.001429468052864,0.4582042849284657
0.47330167640010684,0.03447447364602197,5.023083456683146,6.001429478052864,0.4582042849284657
0.47330122696659105,0.03447447364602197,5.023083456683146,6.001429468052864,0.4582042949284657
0.37574093910983064,0.03423888746990217,5.022680169143083,6.001436147195736,0.45428102066472725
0.37574752445501874,0.03423889746990217,5.022680169143083,6.001436147195736,0.45428102066472725
0.375740931292625,0.03423888746990217,5.022680179143083,6.001436147195736,0.45428102066472725
0.37574092875967197,0.03423888746990217,5.022680169143083,6.0014361571957355,0.45428102066472725
0.37574069103577773,0.03423888746990217,5.022680169143083,6.001436147195736,0.45428103066472725
0.27353784772336465,0.034806859803711655,5.024460146158642,6.001599057476115,0.4749521782513171
0.2735391411601514,0.03480686980371166,5.024460146158642,6.001599057476115,0.4749521782513171
0.27353784559672406,0.034806859803711655,5.024460156158642,6.001599057476115,0.4749521782513171
0.27353784493854094,0.034806859803711655,5.024460146158642,6.001599067476115,0.4749521782513171
0.27353777838713034,0.034806859803711655,5.024460146158642,6.001599057476115,0.4749521882513171
0.18630360359717674,0.03599606132537148,5.027880370381089,6.001872047697462,0.5139729085382708
0.18630565402930224,0.035996071325371484,5.027880370381089,6.001872047697462,0.5139729085382708
0.18630360114627886,0.03599606132537148,5.027880380381089,6.001872047697462,0.5139729085382708
0.1863035996875932,0.03599606132537148,5.027880370381089,6.001872057697462,0.5139729085382708
0.18630352619076765,0.03599606132537148,5.027880370381089,6.001872047697462,0.5139729185382709
0.14015981938649846,0.03722427143633183,5.0315018640488125,6.002184736766658,0.5556939206110164
0.14016363445722968,0.03722428143633183,5.0315018640488125,6.002184736766658,0.5556939206110164
0.14015981555839746,0.03722427143633183,5.031501874048812,6.002184736766658,0.5556939206110164
0.1401598122915558,0.03722427143633183,5.0315018640488125,6.002184746766658,0.5556939206110164
0.1401597031160897,0.03722427143633183,5.0315018640488125,6.002184736766658,0.5556939306110165
0.11201819294091798,0.03784713966581388,5.0334961560018385,6.002388992275857,0.5792233450259795
0.11202053835463699,0.03784714966581388,5.0334961560018385,6.002388992275857,0.5792233450259795
0.1120181905903154,0.03784713966581388,5.0334961660018385,6.002388992275857,0.5792233450259795
0.1120181883404724,0.03784713966581388,5.0334961560018385,6.002389002275857,0.5792233450259795
0.11201812209067716,0.03784713966581388,5.0334961560018385,6.002388992275857,0.5792233550259795
0.09057581466128031,0.03860486826269884,5.035952923350763,6.002646500782006,0.6083103812412335
0.09057716092881345,0.038604878262698844,5.035952923350763,6.002646500782006,0.6083103812412335
0.09057581330919515,0.03860486826269884,5.035952933350763,6.002646500782006,0.6083103812412335
