LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,strength,spread
0.00043929909245907445,0.04813263833390337,5.518502078593321,130.51863187000475,0.1
0.0004392991824728274,0.04813265323506456,5.518502093494482,130.51863187000475,0.1
0.00043929918293514184,0.04813265323506456,5.518502078593321,130.51863188490591,0.1
0.00041171484333339637,0.04660653728445192,6.239851785895028,130.5876898757971,0.1
0.0004117147671837223,0.04660652238329072,6.239851785895028,130.5876898757971,0.1
0.00041171484307274745,0.04660653728445192,6.239851800796189,130.5876898757971,0.1
0.0004117148432865308,0.04660653728445192,6.239851785895028,130.58768989069827,0.1
0.0003768733890715298,0.04049613194218687,7.025129367036195,130.66287649054368,0.1
0.0003768733297841289,0.040496117041025674,7.025129367036195,130.66287649054368,0.1
0.0003768733890415834,0.04049613194218687,7.025129381937356,130.66287649054368,0.1
0.00037687338904928834,0.04049613194218687,7.025129367036195,130.66287650544484,0.1
0.0003362896088175611,0.027539214353176585,7.750157024900555,130.73230853070638,0.1
0.0003362895665568512,0.02753919945201539,7.750157024900555,130.73230853070638,0.1
0.0003362896089540368,0.027539214353176585,7.750157039801716,130.73230853070638,0.1
0.00033628960881517035,0.027539214353176585,7.750157024900555,130.73230854560754,0.1
0.00029573096468672136,0.005937928146826067,8.23129712886601,130.7784096958683,0.1
0.0002957309478679993,0.005937913245664873,8.23129712886601,130.7784096958683,0.1
0.0002957309649276213,0.005937928146826067,8.231297143767172,130.7784096958683,0.1
0.00029573096470024955,0.005937928146826067,8.23129712886601,130.77840971076947,0.1
0.0002900625240602381,0.004914367339009377,7.954477333796628,130.7519305749131,0.1
0.00029006253895714655,0.004914382240170571,7.954477333796628,130.7519305749131,0.1
0.00029006252430953747,0.004914367339009377,7.9544773486977896,130.7519305749131,0.1
0.0002900625240744592,0.004914367339009377,7.954477333796628,130.75193058981426,0.1
0.0002786946448370031,0.002688169350184684,7.406092774599962,130.69942974947784,0.1
0.00027869465436271366,0.002688184251345878,7.406092774599962,130.69942974947784,0.1
0.0002786946451016146,0.002688169350184684,7.406092789501123,130.69942974947784,0.1
0.0002786946448523333,0.002688169350184684,7.406092774599962,130.699429764379,0.1
0.0002519408404342239,0.006216622605114089,5.212554537813295,130.48942644773683,0.1
0.00025194079996354357,0.006216607703952895,5.212554537813295,130.48942644773683,0.1
0.000251940840508565,0.006216622605114089,5.212554552714456,130.48942644773683,0.1
0.00025194084042691917,0.006216622605114089,5.212554537813295,130.489426462638,0.1
0.00025153164054845964,0.0021655823299206595,3.994921762974849,130.3728796461476,0.1
0.00025153166687608543,0.0021655972310818533,3.994921762974849,130.3728796461476,0.1
0.00025153164015629623,0.0021655823299206595,3.99492177787601,130.3728796461476,0.1
0.000251531640495025,0.0021655823299206595,3.994921762974849,130.37287966104876,0.1
0.00024356704972766595,0.003044409237115944,4.751746075649493,130.44531975685248,0.1
0.00024356702291409055,0.0030443943359547503,4.751746075649493,130.44531975685248,0.1
0.00024356704970836298,0.003044409237115944,4.751746090550654,130.44531975685248,0.1
0.00024356704971109443,0.003044409237115944,4.751746075649493,130.44531977175365,0.1
0.00025176839519863795,0.005915464908431544,5.316982677066674,130.49944797865925,0.1
0.00025176843280610577,0.005915479809592738,5.316982677066674,130.49944797865925,0.1
0.0002517683953008124,0.005915464908431544,5.316982691967835,130.49944797865925,0.1
0.00025176839519428125,0.005915464908431544,5.316982677066674,130.4994479935604,0.1
0.0002410697877846779,0.0004280391403650697,4.91680064198756,130.46112572227398,0.1
0.00024106978408408884,0.00042802423920387583,4.91680064198756,130.46112572227398,0.1
0.00024106978783427403,0.0004280391403650697,4.9168006568887215,130.46112572227398,0.1
0.00024106978777522662,0.0004280391403650697,4.91680064198756,130.46112573717514,0.1
0.00024101232344360795,0.0004705313647737849,4.641965322992738,130.4348186961392,0.1
0.00024101232798254277,0.00047054626593497875,4.641965322992738,130.4348186961392,0.1
0.00024101232340009336,0.0004705313647737849,4.641965337893899,130.4348186961392,0.1
0.00024101232342473508,0.0004705313647737849,4.641965322992738,130.43481871104035,0.1
0.00024076230746334954,2.3584098904036162e-05,4.778667889665783,130.4479037610694,0.1
0.00024076230767944984,2.359900006523001e-05,4.778667889665783,130.4479037610694,0.1
0.0002407623074695829,2.3584098904036162e-05,4.7786679045669445,130.4479037610694,0.1
0.00024076230744949273,2.3584098904036162e-05,4.778667889665783,130.44790377597056,0.1
0.00024075978577830923,2.707134899753155e-06,4.763548465955283,130.44645735386015,0.1
0.00024075978580086486,2.7220360609470026e-06,4.763548465955283,130.44645735386015,0.1
0.00024075978577938622,2.707134899753155e-06,4.7635484808564446,130.44645735386015,0.1
0.0002407597857639197,2.707134899753155e-06,4.763548465955283,130.44645736876132,0.1
0.0007288668410770044,0.07766512636287687,4.9395025353019975,130.11099386433986,0.1
0.0007288666814827253,0.07766511146171567,4.9395025353019975,130.11099386433986,0.1
0.0007288668393262267,0.07766512636287687,4.939502550203159,130.11099386433986,0.1
0.0007288668408909986,0.07766512636287687,4.9395025353019975,130.11099387924102,0.1
0.0006216094228933028,0.06695493559225313,4.939620028003972,130.11100634697274,0.1
